RowID,ProductID,Category,SubCategory,ProductName
8678,OFF-AP-10004921,Office Supplies,Appliances,"Breville Toaster, Red"
31399,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)
26528,TEC-AC-10003640,Technology,Accessories,"SanDisk Mouse, Programmable"
42594,OFF-CAM-10000192,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window"
40467,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors
39690,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14"""
26972,OFF-PA-10004648,Office Supplies,Paper,"Xerox Message Books, Recycled"
40468,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886
9284,OFF-LA-10000934,Office Supplies,Labels,"Hon Legal Exhibit Labels, 5000 Label Set"
8677,OFF-EN-10004870,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint"
2604,FUR-FU-10004998,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic"
34767,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps
42517,OFF-IBI-10000080,Office Supplies,Binders,"Ibico Binder, Recycled"
42982,OFF-WIL-10003308,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled"
39409,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
4144,OFF-PA-10001091,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled"
33351,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10
40501,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box"
42516,OFF-AVE-10004308,Office Supplies,Binders,"Avery Binder, Durable"
31284,OFF-BI-10002975,Office Supplies,Binders,"Wilson Jones Index Tab, Clear"
2603,FUR-FU-10003414,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic"
33493,OFF-AR-10000940,Office Supplies,Art,Newell 343
39978,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors
9285,FUR-CH-10004277,Furniture,Chairs,"SAFCO Swivel Stool, Black"
40470,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
12809,OFF-AP-10000486,Office Supplies,Appliances,"Cuisinart Stove, Silver"
40790,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
49075,TEC-HEW-10002501,Technology,Copiers,"Hewlett Fax Machine, Laser"
10453,OFF-ST-10004695,Office Supplies,Storage,"Fellowes File Cart, Blue"
49074,TEC-OKI-10001385,Technology,Machines,"Okidata Inkjet, White"
49076,OFF-GRE-10001059,Office Supplies,Paper,"Green Bar Note Cards, 8.5 x 11"
16185,OFF-PA-10000961,Office Supplies,Paper,"Green Bar Parchment Paper, Premium"
39902,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone
39901,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
18940,TEC-PH-10002018,Technology,Phones,"Samsung Audio Dock, VoIP"
34370,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders
18939,FUR-CH-10000214,Furniture,Chairs,"Harbour Creations Bag Chairs, Black"
18941,OFF-LA-10000134,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set"
19081,TEC-PH-10003774,Technology,Phones,"Cisco Headset, with Caller ID"
9662,OFF-LA-10002868,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set"
16184,OFF-LA-10003233,Office Supplies,Labels,"Avery Removable Labels, Alphabetical"
18942,OFF-LA-10000157,Office Supplies,Labels,"Novimex Shipping Labels, Laser Printer Compatible"
18132,OFF-FA-10001551,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack"
19080,OFF-BI-10003124,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable"
18943,OFF-AR-10003457,Office Supplies,Art,"Sanford Sketch Pad, Water Color"
49077,OFF-AVE-10003465,Office Supplies,Binders,"Avery Binder, Economy"
40791,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders
17981,OFF-ST-10000300,Office Supplies,Storage,"Eldon Folders, Wire Frame"
39900,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB
37050,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
16855,OFF-PA-10003868,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled"
18356,TEC-AC-10001486,Technology,Accessories,"Belkin Flash Drive, Programmable"
26803,FUR-CH-10003282,Furniture,Chairs,"SAFCO Bag Chairs, Black"
26805,FUR-FU-10000647,Furniture,Furnishings,"Tenex Door Stop, Erganomic"
18357,OFF-BI-10000894,Office Supplies,Binders,"Avery Binder Covers, Clear"
26804,OFF-LA-10002703,Office Supplies,Labels,"Novimex Removable Labels, Adjustable"
39859,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
18403,TEC-CO-10000011,Technology,Copiers,"HP Personal Copier, High-Speed"
239,FUR-BO-10001498,Furniture,Bookcases,"Dania Classic Bookcase, Pine"
10233,FUR-BO-10004371,Furniture,Bookcases,"Dania Classic Bookcase, Pine"
29228,FUR-FU-10000496,Furniture,Furnishings,"Eldon Clock, Duo Pack"
48515,FUR-BAR-10003576,Furniture,Tables,"Barricks Training Table, with Bottom Storage"
11610,OFF-EN-10002410,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Recycled"
47178,OFF-HAM-10003992,Office Supplies,Appliances,"Hamilton Beach Toaster, Silver"
43673,OFF-IBI-10003541,Office Supplies,Binders,"Ibico Binding Machine, Economy"
43674,TEC-HP -10002307,Technology,Copiers,"HP Fax and Copier, Laser"
31169,FUR-FU-10004497,Furniture,Furnishings,"Tenex Door Stop, Erganomic"
43675,OFF-SAN-10003368,Office Supplies,Art,"Sanford Pens, Blue"
19605,OFF-BI-10000972,Office Supplies,Binders,"Acco 3-Hole Punch, Economy"
240,OFF-BI-10004177,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable"
1982,OFF-ST-10004330,Office Supplies,Storage,"Smead Folders, Single Width"
1983,OFF-EN-10004909,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled"
45608,FUR-OFF-10003104,Furniture,Chairs,"Office Star Bag Chairs, Red"
10234,OFF-BI-10001279,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable"
45607,OFF-FEL-10000998,Office Supplies,Storage,"Fellowes Box, Single Width"
45606,OFF-ACC-10002849,Office Supplies,Binders,"Acco 3-Hole Punch, Clear"
47177,FUR-RUB-10003411,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic"
7361,OFF-AP-10003834,Office Supplies,Appliances,"KitchenAid Stove, Red"
25297,TEC-CO-10003448,Technology,Copiers,"Canon Ink, Laser"
25298,OFF-AP-10002104,Office Supplies,Appliances,"Hoover Microwave, Red"
50221,OFF-KIT-10004058,Office Supplies,Appliances,"KitchenAid Stove, White"
23474,TEC-MA-10004428,Technology,Machines,"Panasonic Card Printer, Durable"
39801,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
1284,TEC-PH-10002102,Technology,Phones,"Nokia Headset, Cordless"
27376,TEC-MA-10003975,Technology,Machines,"Epson Phone, Wireless"
2552,OFF-ST-10000886,Office Supplies,Storage,"Smead Lockers, Wire Frame"
24914,FUR-CH-10004609,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Adjustable"
25296,FUR-FU-10000526,Furniture,Furnishings,"Deflect-O Frame, Durable"
6272,TEC-AC-10003955,Technology,Accessories,"Memorex Router, Erganomic"
340,FUR-BO-10004504,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile"
26512,OFF-AP-10002239,Office Supplies,Appliances,"Hoover Toaster, White"
1285,TEC-PH-10004901,Technology,Phones,"Nokia Office Telephone, Cordless"
41150,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"
4123,FUR-CH-10003853,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red"
341,TEC-PH-10000931,Technology,Phones,"Motorola Speaker Phone, VoIP"
36612,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black"
46636,OFF-FEL-10001261,Office Supplies,Storage,"Fellowes File Cart, Blue"
34533,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File
26509,OFF-AR-10003957,Office Supplies,Art,"Stanley Canvas, Fluorescent"
27375,OFF-LA-10003379,Office Supplies,Labels,"Smead Color Coded Labels, Laser Printer Compatible"
4122,OFF-AP-10003363,Office Supplies,Appliances,"Hoover Blender, White"
15575,OFF-PA-10004034,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11"
15574,OFF-PA-10002369,Office Supplies,Paper,"Eaton Parchment Paper, Multicolor"
6273,OFF-AP-10004305,Office Supplies,Appliances,"Breville Blender, Silver"
26510,OFF-BI-10004098,Office Supplies,Binders,"Acco 3-Hole Punch, Durable"
12490,OFF-SU-10000782,Office Supplies,Supplies,"Fiskars Shears, Serrated"
41148,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
23475,TEC-PH-10001640,Technology,Phones,"Motorola Office Telephone, Full Size"
4131,TEC-AC-10000203,Technology,Accessories,"SanDisk Router, Bluetooth"
25295,FUR-FU-10004619,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic"
34534,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
32574,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener
4121,OFF-PA-10000591,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor"
26511,OFF-SU-10002909,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip"
4128,OFF-PA-10003571,Office Supplies,Paper,"Enermax Cards & Envelopes, Recycled"
46635,OFF-SAN-10001634,Office Supplies,Art,"Sanford Canvas, Easy-Erase"
29872,OFF-SU-10001686,Office Supplies,Supplies,"Kleencut Trimmer, Easy Grip"
12488,OFF-EN-10002465,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50"
2554,OFF-PA-10003832,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11"
2553,OFF-FA-10000194,Office Supplies,Fasteners,"OIC Push Pins, Metal"
1283,OFF-FA-10001476,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes"
4127,OFF-PA-10000994,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11"
4125,OFF-BI-10001324,Office Supplies,Binders,"Acco 3-Hole Punch, Economy"
23476,OFF-BI-10004140,Office Supplies,Binders,"Cardinal Index Tab, Clear"
4130,OFF-BI-10004980,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled"
12489,OFF-LA-10002995,Office Supplies,Labels,"Avery Removable Labels, Adjustable"
4124,OFF-FA-10000300,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes"
339,OFF-FA-10002632,Office Supplies,Fasteners,"Accos Staples, Metal"
41147,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories
39145,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins
4126,OFF-FA-10003985,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes"
41149,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes
13467,OFF-BI-10002047,Office Supplies,Binders,"Acco Index Tab, Durable"
50233,OFF-BOS-10003478,Office Supplies,Art,"Boston Markers, Fluorescent"
39146,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers
39147,OFF-LA-10000973,Office Supplies,Labels,Avery 502
4129,OFF-PA-10003296,Office Supplies,Paper,"Xerox Message Books, Recycled"
12964,OFF-AP-10004186,Office Supplies,Appliances,"Breville Refrigerator, Black"
24617,TEC-CO-10001703,Technology,Copiers,"Brother Copy Machine, Laser"
24979,FUR-BO-10000203,Furniture,Bookcases,"Sauder Library with Doors, Metal"
15725,TEC-MA-10002918,Technology,Machines,"StarTech Card Printer, White"
9378,OFF-AP-10003538,Office Supplies,Appliances,"Hamilton Beach Microwave, Silver"
13855,FUR-FU-10000298,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack"
22411,OFF-ST-10004837,Office Supplies,Storage,"Eldon File Cart, Single Width"
46674,FUR-SAF-10002940,Furniture,Bookcases,"Safco Corner Shelving, Mobile"
12963,OFF-BI-10004227,Office Supplies,Binders,"Avery Binding Machine, Economy"
23468,OFF-AP-10003021,Office Supplies,Appliances,"Breville Stove, White"
49633,TEC-APP-10000308,Technology,Phones,"Apple Smart Phone, Full Size"
46675,OFF-SME-10002740,Office Supplies,Storage,"Smead Lockers, Single Width"
46676,TEC-CAN-10002337,Technology,Copiers,"Canon Ink, Color"
51183,OFF-AVE-10002102,Office Supplies,Binders,"Avery 3-Hole Punch, Economy"
15481,OFF-EN-10002008,Office Supplies,Envelopes,"Cameo Mailers, Recycled"
2088,OFF-ST-10002598,Office Supplies,Storage,"Tenex Shelving, Industrial"
46005,OFF-STA-10001112,Office Supplies,Art,"Stanley Markers, Easy-Erase"
805,OFF-SU-10000556,Office Supplies,Supplies,"Kleencut Shears, Steel"
46677,FUR-SAF-10002121,Furniture,Chairs,"SAFCO Rocking Chair, Black"
34147,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
47659,OFF-TEN-10003948,Office Supplies,Storage,"Tenex Box, Blue"
48817,FUR-RUB-10001484,Furniture,Furnishings,"Rubbermaid Clock, Durable"
38508,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
20719,OFF-FA-10001045,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack"
13821,OFF-PA-10003037,Office Supplies,Paper,"Eaton Memo Slips, Multicolor"
8775,OFF-SU-10001682,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed"
49637,OFF-BIC-10002270,Office Supplies,Art,"BIC Pencil Sharpener, Water Color"
24977,TEC-AC-10001840,Technology,Accessories,"SanDisk Mouse, Erganomic"
49635,TEC-ENE-10003125,Technology,Accessories,"Enermax Flash Drive, Programmable"
46678,OFF-ELD-10001037,Office Supplies,Storage,"Eldon Trays, Wire Frame"
2087,FUR-FU-10003370,Furniture,Furnishings,"Tenex Light Bulb, Durable"
29868,FUR-FU-10002292,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack"
47662,FUR-DEF-10000639,Furniture,Furnishings,"Deflect-O Photo Frame, Black"
49636,TEC-SAN-10002684,Technology,Accessories,"SanDisk Flash Drive, USB"
46423,OFF-STI-10000286,Office Supplies,Supplies,"Stiletto Ruler, Steel"
45699,OFF-CAR-10004293,Office Supplies,Binders,"Cardinal Binding Machine, Durable"
8776,OFF-ST-10003056,Office Supplies,Storage,"Tenex Folders, Single Width"
24978,OFF-LA-10000322,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible"
24616,OFF-AR-10000851,Office Supplies,Art,"Sanford Sketch Pad, Blue"
804,OFF-EN-10001443,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled"
47661,OFF-SAN-10003368,Office Supplies,Art,"Sanford Pens, Blue"
47660,OFF-STA-10003803,Office Supplies,Art,"Stanley Highlighters, Fluorescent"
38507,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes
48816,OFF-JIF-10000981,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window"
38509,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders
2089,OFF-FA-10001337,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes"
30812,OFF-BI-10002775,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear"
49634,OFF-HAR-10002479,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set"
46006,FUR-DEF-10004355,Furniture,Furnishings,"Deflect-O Clock, Duo Pack"
45700,OFF-CAR-10003030,Office Supplies,Binders,"Cardinal Index Tab, Economy"
16904,OFF-AP-10000802,Office Supplies,Appliances,"Hoover Microwave, White"
17976,TEC-CO-10002857,Technology,Copiers,"Sharp Fax and Copier, Color"
45827,FUR-SAF-10002495,Furniture,Bookcases,"Safco Library with Doors, Mobile"
40073,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black"
45828,TEC-SAM-10001017,Technology,Phones,"Samsung Speaker Phone, Cordless"
2453,FUR-CH-10002547,Furniture,Chairs,"Office Star Steel Folding Chair, Red"
9888,FUR-BO-10000087,Furniture,Bookcases,"Sauder Corner Shelving, Pine"
5043,TEC-CO-10003964,Technology,Copiers,"Canon Fax Machine, High-Speed"
18376,TEC-MA-10003280,Technology,Machines,"Panasonic Receipt Printer, White"
2454,TEC-PH-10003368,Technology,Phones,"Samsung Signal Booster, Full Size"
50747,OFF-CAR-10004661,Office Supplies,Binders,"Cardinal Binding Machine, Recycled"
23929,FUR-CH-10001313,Furniture,Chairs,"SAFCO Steel Folding Chair, Black"
23931,OFF-PA-10001327,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled"
23932,FUR-CH-10002224,Furniture,Chairs,"Hon Rocking Chair, Set of Two"
13092,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color"
23930,OFF-ST-10003243,Office Supplies,Storage,"Fellowes Folders, Blue"
17974,TEC-CO-10003807,Technology,Copiers,"HP Personal Copier, Laser"
32455,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs
45380,OFF-ROG-10001340,Office Supplies,Storage,"Rogers File Cart, Industrial"
45825,FUR-HAR-10002546,Furniture,Chairs,"Harbour Creations Chairmat, Black"
44386,TEC-NOK-10001172,Technology,Phones,"Nokia Speaker Phone, VoIP"
2452,TEC-AC-10001719,Technology,Accessories,"Enermax Flash Drive, Erganomic"
5042,OFF-ST-10002105,Office Supplies,Storage,"Smead Trays, Wire Frame"
45381,OFF-ACM-10000476,Office Supplies,Supplies,"Acme Letter Opener, Easy Grip"
13093,OFF-ST-10004409,Office Supplies,Storage,"Rogers Box, Industrial"
25566,FUR-FU-10000647,Furniture,Furnishings,"Tenex Door Stop, Erganomic"
40074,OFF-PA-10000520,Office Supplies,Paper,Xerox 201
50746,OFF-IBI-10000684,Office Supplies,Binders,"Ibico Binding Machine, Clear"
18377,OFF-FA-10002619,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal"
46503,OFF-CUI-10004428,Office Supplies,Appliances,"Cuisinart Coffee Grinder, White"
18310,OFF-ST-10002759,Office Supplies,Storage,"Eldon Shelving, Industrial"
49294,OFF-GRE-10002555,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11"
17975,OFF-BI-10001124,Office Supplies,Binders,"Ibico Binder Covers, Clear"
46504,TEC-STA-10003925,Technology,Machines,"StarTech Card Printer, Durable"
45826,OFF-BIN-10000712,Office Supplies,Art,"Binney & Smith Canvas, Blue"
44385,FUR-ELD-10000605,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack"
43834,OFF-BOS-10002705,Office Supplies,Art,"Boston Highlighters, Fluorescent"
12136,OFF-AR-10001216,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase"
18311,TEC-AC-10004102,Technology,Accessories,"SanDisk Mouse, USB"
46502,OFF-FEL-10000998,Office Supplies,Storage,"Fellowes Box, Single Width"
5044,OFF-LA-10000448,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical"
45829,OFF-ACC-10000218,Office Supplies,Binders,"Acco Hole Reinforcements, Durable"
39633,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set
12135,OFF-PA-10002396,Office Supplies,Paper,"Eaton Memo Slips, 8.5 x 11"
46505,OFF-BOS-10000350,Office Supplies,Art,"Boston Pens, Blue"
36542,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone
44896,OFF-FEL-10001405,Office Supplies,Storage,"Fellowes File Cart, Industrial"
19760,TEC-CO-10001894,Technology,Copiers,"Sharp Copy Machine, High-Speed"
47006,TEC-SHA-10002034,Technology,Copiers,"Sharp Personal Copier, Laser"
36541,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
31184,FUR-CH-10003608,Furniture,Chairs,"SAFCO Chairmat, Set of Two"
46248,OFF-CAM-10002625,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window"
46247,OFF-SAN-10001634,Office Supplies,Art,"Sanford Canvas, Easy-Erase"
47005,FUR-DAN-10003011,Furniture,Bookcases,"Dania Corner Shelving, Metal"
31186,OFF-EN-10000561,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled"
47008,FUR-IKE-10003576,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine"
46245,TEC-STA-10003081,Technology,Machines,"StarTech Phone, White"
31185,OFF-EN-10004305,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint"
732,OFF-FA-10003464,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack"
9726,TEC-AC-10004044,Technology,Accessories,"SanDisk Mouse, Programmable"
46246,OFF-BOS-10004262,Office Supplies,Art,"Boston Highlighters, Easy-Erase"
44897,OFF-CAR-10004886,Office Supplies,Binders,"Cardinal Binder, Economy"
36543,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal
733,OFF-BI-10004388,Office Supplies,Binders,"Acco Hole Reinforcements, Clear"
47007,FUR-DEF-10002865,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic"
41770,OFF-NOV-10000808,Office Supplies,Labels,"Novimex Round Labels, Adjustable"
18307,OFF-AP-10002904,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver"
4116,FUR-CH-10004669,Furniture,Chairs,"Novimex Executive Leather Armchair, Black"
6154,TEC-PH-10002867,Technology,Phones,"Cisco Smart Phone, with Caller ID"
38378,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System
